id,target
250,0.6500276729686971
251,0.4563986638212204
252,0.519986431552965
253,0.7610215784098153
254,0.4128467962597955
255,0.30238076285897286
256,0.39027976564072625
257,0.23501349981639116
258,0.7399508007432593
259,0.21040777116709491
260,0.5272796768779343
261,0.32727806083050637
262,0.33099645426934066
263,0.6196254891117106
264,0.2787386969576463
265,0.7209394468762456
266,0.2886186914884542
267,0.7569981945332478
268,0.4101880071537812
269,0.2843833901799947
270,0.4780196996625179
271,0.6931013133086924
272,0.48751473654709915
273,0.3194486417458975
274,0.39283311970713924
275,0.6385637970979444
276,0.061236012447890266
277,0.7453693820953421
278,0.6532222297925483
279,0.621566537355854
280,0.4083931586657624
281,0.30914542586639304
282,0.45769204486145004
283,0.18072350596138056
284,0.6354236189921953
285,0.2574645443568426
286,0.5338327066166609
287,0.5337123868467648
288,0.6774093856369847
289,0.8478374514860489
290,0.4959895774632792
291,0.28027793540042806
292,0.6130593185853519
293,0.5607543546949789
294,0.41880719525237514
295,0.6994598788877101
296,0.6164897841711381
297,0.6026253237170509
298,0.5878819038687059
299,0.2808266781726723
300,0.4367187919789607
301,0.5721389616640183
302,0.7862259775564204
303,0.7359951707737387
304,0.4477937350930062
305,0.6399907436942022
306,0.9033849560149367
307,0.6245091723446126
308,0.8081846177969629
309,0.17783208026057837
310,0.7230977447670003
311,0.7257496878871619
312,0.8253365303544455
313,0.6532818959382958
314,0.11488717933178924
315,0.22716865101038314
316,0.730165448489825
317,0.7701019628142827
318,0.13832756883541947
319,0.7884468583261247
320,0.5601638186602874
321,0.4531969898944138
322,0.371308472361603
323,0.7579511558847309
324,0.6544147218693549
325,0.5169815708136897
326,0.25682430423893304
327,0.3623687733934255
328,0.3935480355905955
329,0.5580236709249128
330,0.15737408483829532
331,0.4007352739150131
332,0.3080566278295912
333,0.12533551473572163
334,0.825595667788719
335,0.6918806201868687
336,0.441460153307486
337,0.5511738630918449
338,0.5661519094671947
339,0.18437381882216747
340,0.7651205680235893
341,0.20570169863837404
342,0.5556198441163394
343,0.7496837501124606
344,0.7932806155157889
345,0.45299217322578694
346,0.5302875055793009
347,0.5111871821472681
348,0.6838603788468495
349,0.700106490425149
350,0.7057923027673989
351,0.6063479923711013
352,0.41842124008866666
353,0.4666242487044444
354,0.6002095831015404
355,0.6644175674601381
356,0.1290479853833692
357,0.3585610404070664
358,0.496603541054505
359,0.6232680038940632
360,0.8195633488398052
361,0.5240698532212942
362,0.25525315385556285
363,0.7257139192725608
364,0.517819921065472
365,0.08799942586026699
366,0.5736794089893978
367,0.4266281628401411
368,0.13715525560124525
369,0.7378002080762714
370,0.5556877378192464
371,0.6103750796092532
372,0.19892505023126458
373,0.4042105766056083
374,0.7127268577493405
375,0.7768657476126404
376,0.18220062166194131
377,0.3445019790478977
378,0.5970455878934399
379,0.2469102708535565
380,0.4876559034144787
381,0.8209499358292783
382,0.6839321801110928
383,0.826623076198709
384,0.5862197745027611
385,0.6202492611221165
386,0.8011369025781645
387,0.5255068392477634
388,0.07621629679840403
389,0.21197954677349676
390,0.7421505284549551
391,0.26268169554471427
392,0.5714354943197665
393,0.4606298241010559
394,0.710068868497637
395,0.6732947125358687
396,0.19452737199090359
397,0.35772460827025016
398,0.6974095376074052
399,0.6369917628923234
400,0.5593610053921008
401,0.5579485812737632
402,0.13219822519946142
403,0.43157616366654333
404,0.33421618267265113
405,0.7484766778693743
406,0.4595832638567293
407,0.20651195146288975
408,0.34771298980811793
409,0.6023565698277749
410,0.8515682708706132
411,0.6270498745678866
412,0.3832276416238144
413,0.7140486101439654
414,0.7863652423636865
415,0.7265765242404989
416,0.4140101413003058
417,0.5726709452453026
418,0.3323510445140024
419,0.7512310019706316
420,0.6446903280139258
421,0.31140008620189596
422,0.37950963577808466
